run_id,protocol,split_id,split_npz,dataset_pickle,n_components,downsample_factor,electrode_regions,apply_ts2vec,ts2vec_output_dims,ts2vec_epochs,ts2vec_hidden_dims,ts2vec_depth,ts2vec_batch_size,model_family,n_units,n_layers,stride_len,kernel_len,input_proj_dim,tcn_layers,tcn_kernel_size,transformer_heads,transformer_layers,transformer_ff_mult,specaug_on,white_noise_sd,constant_offset_sd,gaussian_smooth_width,frame_ms,n_batch,train_seed,selection_rank,note,subset_id,subset_method,subset_K,subset_random_seed,run_id_base,run_id_used,run_dir,eval_greedy_test_json,eval_lex_train_json,eval_lex_all_json,greedy_test_cer,greedy_test_wer,lex_train_cer,lex_train_wer,lex_all_cer,lex_all_wer,param_count,n_samples,total_chars,total_edits,split_seed,stream_rtf,stream_chunk_latency_ms,stream_end_to_end_latency_ms,stream_first_output_latency_ms,stream_model_family,stream_streaming_ready,lex_train_lexicon_source,lex_train_lexicon_size,lex_all_lexicon_source,lex_all_lexicon_size
P1_seed0_raw_ds1_sub-topk_k96_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,P1,seed0,,data/ed20260217/P1_seed0_raw_ds1_topk_k96.pkl,-1,1,all,,,,,,,uni_gru,512,5,4,32,64,,,,,,1,0.8,0.2,2.0,10.0,10000,0,,ed:kcurve,topk_k96,topk,96,,P1_seed0_raw_ds1_sub-topk_k96_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,P1_seed0_raw_ds1_sub-topk_k96_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,logs/P1_seed0_raw_ds1_sub-topk_k96_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,logs/P1_seed0_raw_ds1_sub-topk_k96_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217/eval_greedy_test.json,logs/P1_seed0_raw_ds1_sub-topk_k96_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217/eval_lex_train.json,logs/P1_seed0_raw_ds1_sub-topk_k96_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217/eval_lex_all.json,0.0984375,0.48,0.378125,1.0,0.040625,0.12,10259035,100,640,63,None,0.0004697623307974501,0.021647582103952876,281.1934312013909,280.0,uni_gru,False,train,1064,all,1164
P1_seed0_raw_ds1_sub-fps2k_k96_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,P1,seed0,,data/ed20260217/P1_seed0_raw_ds1_fps2k_k96.pkl,-1,1,all,,,,,,,uni_gru,512,5,4,32,64,,,,,,1,0.8,0.2,2.0,10.0,10000,0,,ed:kcurve,fps2k_k96,fps2k,96,,P1_seed0_raw_ds1_sub-fps2k_k96_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,P1_seed0_raw_ds1_sub-fps2k_k96_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,logs/P1_seed0_raw_ds1_sub-fps2k_k96_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,logs/P1_seed0_raw_ds1_sub-fps2k_k96_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217/eval_greedy_test.json,logs/P1_seed0_raw_ds1_sub-fps2k_k96_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217/eval_lex_train.json,logs/P1_seed0_raw_ds1_sub-fps2k_k96_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217/eval_lex_all.json,0.09375,0.42,0.38125,1.0,0.040625,0.11,10259035,100,640,60,None,0.0004952071284806721,0.022820128966173546,281.25807370990515,280.0,uni_gru,False,train,1064,all,1164
P1_seed0_raw_ds1_sub-topk_k104_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,P1,seed0,,data/ed20260217/P1_seed0_raw_ds1_topk_k104.pkl,-1,1,all,,,,,,,uni_gru,512,5,4,32,64,,,,,,1,0.8,0.2,2.0,10.0,10000,0,,ed:kcurve,topk_k104,topk,104,,P1_seed0_raw_ds1_sub-topk_k104_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,P1_seed0_raw_ds1_sub-topk_k104_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,logs/P1_seed0_raw_ds1_sub-topk_k104_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,logs/P1_seed0_raw_ds1_sub-topk_k104_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217/eval_greedy_test.json,logs/P1_seed0_raw_ds1_sub-topk_k104_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217/eval_lex_train.json,logs/P1_seed0_raw_ds1_sub-topk_k104_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217/eval_lex_all.json,0.1140625,0.52,0.375,1.0,0.05625,0.18,10259547,100,640,73,None,0.0004687756457606349,0.021602113695898657,281.1909245280549,280.0,uni_gru,False,train,1064,all,1164
P1_seed0_raw_ds1_sub-fps2k_k104_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,P1,seed0,,data/ed20260217/P1_seed0_raw_ds1_fps2k_k104.pkl,-1,1,all,,,,,,,uni_gru,512,5,4,32,64,,,,,,1,0.8,0.2,2.0,10.0,10000,0,,ed:kcurve,fps2k_k104,fps2k,104,,P1_seed0_raw_ds1_sub-fps2k_k104_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,P1_seed0_raw_ds1_sub-fps2k_k104_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,logs/P1_seed0_raw_ds1_sub-fps2k_k104_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,logs/P1_seed0_raw_ds1_sub-fps2k_k104_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217/eval_greedy_test.json,logs/P1_seed0_raw_ds1_sub-fps2k_k104_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217/eval_lex_train.json,logs/P1_seed0_raw_ds1_sub-fps2k_k104_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217/eval_lex_all.json,0.10625,0.48,0.3921875,1.0,0.046875,0.13,10259547,100,640,68,None,0.0004699237074991118,0.021655018663186896,281.1938411789015,280.0,uni_gru,False,train,1064,all,1164
P1_seed0_raw_ds1_sub-topk_k112_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,P1,seed0,,data/ed20260217/P1_seed0_raw_ds1_topk_k112.pkl,-1,1,all,,,,,,,uni_gru,512,5,4,32,64,,,,,,1,0.8,0.2,2.0,10.0,10000,0,,ed:kcurve,topk_k112,topk,112,,P1_seed0_raw_ds1_sub-topk_k112_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,P1_seed0_raw_ds1_sub-topk_k112_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,logs/P1_seed0_raw_ds1_sub-topk_k112_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,logs/P1_seed0_raw_ds1_sub-topk_k112_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217/eval_greedy_test.json,logs/P1_seed0_raw_ds1_sub-topk_k112_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217/eval_lex_train.json,logs/P1_seed0_raw_ds1_sub-topk_k112_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217/eval_lex_all.json,0.115625,0.56,0.3921875,1.0,0.0546875,0.15,10260059,100,640,74,None,0.0005166480923318951,0.02380817120568075,281.3125444785692,280.0,uni_gru,False,train,1064,all,1164
P1_seed0_raw_ds1_sub-fps2k_k112_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,P1,seed0,,data/ed20260217/P1_seed0_raw_ds1_fps2k_k112.pkl,-1,1,all,,,,,,,uni_gru,512,5,4,32,64,,,,,,1,0.8,0.2,2.0,10.0,10000,0,,ed:kcurve,fps2k_k112,fps2k,112,,P1_seed0_raw_ds1_sub-fps2k_k112_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,P1_seed0_raw_ds1_sub-fps2k_k112_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,logs/P1_seed0_raw_ds1_sub-fps2k_k112_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,logs/P1_seed0_raw_ds1_sub-fps2k_k112_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217/eval_greedy_test.json,logs/P1_seed0_raw_ds1_sub-fps2k_k112_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217/eval_lex_train.json,logs/P1_seed0_raw_ds1_sub-fps2k_k112_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217/eval_lex_all.json,0.1015625,0.48,0.371875,1.0,0.0453125,0.13,10260059,100,640,65,None,0.000450768685996638,0.020772317191628132,281.14517784677446,280.0,uni_gru,False,train,1064,all,1164
P1_seed0_raw_ds1_sub-topk_k120_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,P1,seed0,,data/ed20260217/P1_seed0_raw_ds1_topk_k120.pkl,-1,1,all,,,,,,,uni_gru,512,5,4,32,64,,,,,,1,0.8,0.2,2.0,10.0,10000,0,,ed:kcurve,topk_k120,topk,120,,P1_seed0_raw_ds1_sub-topk_k120_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,P1_seed0_raw_ds1_sub-topk_k120_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,logs/P1_seed0_raw_ds1_sub-topk_k120_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,logs/P1_seed0_raw_ds1_sub-topk_k120_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217/eval_greedy_test.json,logs/P1_seed0_raw_ds1_sub-topk_k120_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217/eval_lex_train.json,logs/P1_seed0_raw_ds1_sub-topk_k120_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217/eval_lex_all.json,0.09375,0.45,0.3828125,1.0,0.0328125,0.1,10260571,100,640,60,None,0.00046750005826579847,0.02154333208823256,281.18768389802426,280.0,uni_gru,False,train,1064,all,1164
P1_seed0_raw_ds1_sub-fps2k_k120_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,P1,seed0,,data/ed20260217/P1_seed0_raw_ds1_fps2k_k120.pkl,-1,1,all,,,,,,,uni_gru,512,5,4,32,64,,,,,,1,0.8,0.2,2.0,10.0,10000,0,,ed:kcurve,fps2k_k120,fps2k,120,,P1_seed0_raw_ds1_sub-fps2k_k120_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,P1_seed0_raw_ds1_sub-fps2k_k120_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,logs/P1_seed0_raw_ds1_sub-fps2k_k120_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,logs/P1_seed0_raw_ds1_sub-fps2k_k120_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217/eval_greedy_test.json,logs/P1_seed0_raw_ds1_sub-fps2k_k120_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217/eval_lex_train.json,logs/P1_seed0_raw_ds1_sub-fps2k_k120_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217/eval_lex_all.json,0.0984375,0.48,0.390625,1.0,0.046875,0.13,10260571,100,640,63,None,0.0006110709546585881,0.028159364417016927,281.55242576031014,280.0,uni_gru,False,train,1064,all,1164
P1_seed0_raw_ds1_sub-front_topk_k32_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,P1,seed0,,data/ed20260217/P1_seed0_raw_ds1_front_topk_k32.pkl,-1,1,all,,,,,,,uni_gru,512,5,4,32,64,,,,,,1,0.8,0.2,2.0,10.0,10000,0,,ed:kcurve,front_topk_k32,front_topk,32,,P1_seed0_raw_ds1_sub-front_topk_k32_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,P1_seed0_raw_ds1_sub-front_topk_k32_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,logs/P1_seed0_raw_ds1_sub-front_topk_k32_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,logs/P1_seed0_raw_ds1_sub-front_topk_k32_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217/eval_greedy_test.json,logs/P1_seed0_raw_ds1_sub-front_topk_k32_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217/eval_lex_train.json,logs/P1_seed0_raw_ds1_sub-front_topk_k32_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217/eval_lex_all.json,0.1546875,0.63,0.4109375,1.0,0.0828125,0.21,10254939,100,640,99,None,0.0004662622698934452,0.021486292339276212,281.1845392966643,280.0,uni_gru,False,train,1064,all,1164
P1_seed0_raw_ds1_sub-post_topk_k32_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,P1,seed0,,data/ed20260217/P1_seed0_raw_ds1_post_topk_k32.pkl,-1,1,all,,,,,,,uni_gru,512,5,4,32,64,,,,,,1,0.8,0.2,2.0,10.0,10000,0,,ed:kcurve,post_topk_k32,post_topk,32,,P1_seed0_raw_ds1_sub-post_topk_k32_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,P1_seed0_raw_ds1_sub-post_topk_k32_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,logs/P1_seed0_raw_ds1_sub-post_topk_k32_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,logs/P1_seed0_raw_ds1_sub-post_topk_k32_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217/eval_greedy_test.json,logs/P1_seed0_raw_ds1_sub-post_topk_k32_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217/eval_lex_train.json,logs/P1_seed0_raw_ds1_sub-post_topk_k32_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217/eval_lex_all.json,0.275,0.85,0.4671875,1.0,0.1875,0.41,10254939,100,640,176,None,0.0005007258251080643,0.02307444147808883,281.27209395868704,280.0,uni_gru,False,train,1064,all,1164
P1_seed0_raw_ds1_sub-front_topk_k64_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,P1,seed0,,data/ed20260217/P1_seed0_raw_ds1_front_topk_k64.pkl,-1,1,all,,,,,,,uni_gru,512,5,4,32,64,,,,,,1,0.8,0.2,2.0,10.0,10000,0,,ed:kcurve,front_topk_k64,front_topk,64,,P1_seed0_raw_ds1_sub-front_topk_k64_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,P1_seed0_raw_ds1_sub-front_topk_k64_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,logs/P1_seed0_raw_ds1_sub-front_topk_k64_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,logs/P1_seed0_raw_ds1_sub-front_topk_k64_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217/eval_greedy_test.json,logs/P1_seed0_raw_ds1_sub-front_topk_k64_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217/eval_lex_train.json,logs/P1_seed0_raw_ds1_sub-front_topk_k64_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217/eval_lex_all.json,0.1453125,0.6,0.4125,1.0,0.1125,0.26,10252827,100,640,93,None,0.0004734952260110116,0.0218196013364951,281.202914621681,280.0,uni_gru,False,train,1064,all,1164
P1_seed0_raw_ds1_sub-post_topk_k64_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,P1,seed0,,data/ed20260217/P1_seed0_raw_ds1_post_topk_k64.pkl,-1,1,all,,,,,,,uni_gru,512,5,4,32,64,,,,,,1,0.8,0.2,2.0,10.0,10000,0,,ed:kcurve,post_topk_k64,post_topk,64,,P1_seed0_raw_ds1_sub-post_topk_k64_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,P1_seed0_raw_ds1_sub-post_topk_k64_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,logs/P1_seed0_raw_ds1_sub-post_topk_k64_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,logs/P1_seed0_raw_ds1_sub-post_topk_k64_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217/eval_greedy_test.json,logs/P1_seed0_raw_ds1_sub-post_topk_k64_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217/eval_lex_train.json,logs/P1_seed0_raw_ds1_sub-post_topk_k64_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217/eval_lex_all.json,0.1921875,0.71,0.428125,1.0,0.11875,0.28,10252827,100,640,123,None,0.0006170145119929895,0.02843325535494631,281.5675253677182,280.0,uni_gru,False,train,1064,all,1164
P1_seed0_raw_ds1_sub-prune_harmful_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,P1,seed0,,data/ed20260217/P1_seed0_raw_ds1_prune_harmful.pkl,-1,1,all,,,,,,,uni_gru,512,5,4,32,64,,,,,,1,0.8,0.2,2.0,10.0,10000,0,,ed:kcurve,prune_harmful,prune_harmful,105,,P1_seed0_raw_ds1_sub-prune_harmful_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,P1_seed0_raw_ds1_sub-prune_harmful_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,logs/P1_seed0_raw_ds1_sub-prune_harmful_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,logs/P1_seed0_raw_ds1_sub-prune_harmful_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217/eval_greedy_test.json,logs/P1_seed0_raw_ds1_sub-prune_harmful_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217/eval_lex_train.json,logs/P1_seed0_raw_ds1_sub-prune_harmful_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217/eval_lex_all.json,0.1015625,0.48,0.3859375,1.0,0.046875,0.13,10259611,100,640,65,None,0.000464044253971839,0.021384081756130182,281.17890442721546,280.0,uni_gru,False,train,1064,all,1164
P1_seed1_raw_ds1_sub-topk_k16_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,P1,seed1,,data/ed20260217/P1_seed1_raw_ds1_topk_k16.pkl,-1,1,all,,,,,,,uni_gru,512,5,4,32,64,,,,,,1,0.8,0.2,2.0,10.0,10000,0,,ed:kcurve,topk_k16,topk,16,,P1_seed1_raw_ds1_sub-topk_k16_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,P1_seed1_raw_ds1_sub-topk_k16_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,logs/P1_seed1_raw_ds1_sub-topk_k16_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,logs/P1_seed1_raw_ds1_sub-topk_k16_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217/eval_greedy_test.json,logs/P1_seed1_raw_ds1_sub-topk_k16_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217/eval_lex_train.json,logs/P1_seed1_raw_ds1_sub-topk_k16_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217/eval_lex_all.json,0.18823529411764706,0.7,0.45441176470588235,1.0,0.09411764705882353,0.17,10253915,100,680,128,None,0.0007126236091826422,0.0326233853081192,281.900638428051,280.0,uni_gru,False,train,1064,all,1164
P1_seed1_raw_ds1_sub-fps2k_k16_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,P1,seed1,,data/ed20260217/P1_seed1_raw_ds1_fps2k_k16.pkl,-1,1,all,,,,,,,uni_gru,512,5,4,32,64,,,,,,1,0.8,0.2,2.0,10.0,10000,0,,ed:kcurve,fps2k_k16,fps2k,16,,P1_seed1_raw_ds1_sub-fps2k_k16_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,P1_seed1_raw_ds1_sub-fps2k_k16_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,logs/P1_seed1_raw_ds1_sub-fps2k_k16_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,logs/P1_seed1_raw_ds1_sub-fps2k_k16_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217/eval_greedy_test.json,logs/P1_seed1_raw_ds1_sub-fps2k_k16_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217/eval_lex_train.json,logs/P1_seed1_raw_ds1_sub-fps2k_k16_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217/eval_lex_all.json,0.16911764705882354,0.65,0.4441176470588235,1.0,0.07941176470588235,0.16,10253915,100,680,115,None,0.00045219245578186225,0.020701038428009008,281.2060424988158,280.0,uni_gru,False,train,1064,all,1164
P1_seed1_raw_ds1_sub-topk_k24_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,P1,seed1,,data/ed20260217/P1_seed1_raw_ds1_topk_k24.pkl,-1,1,all,,,,,,,uni_gru,512,5,4,32,64,,,,,,1,0.8,0.2,2.0,10.0,10000,0,,ed:kcurve,topk_k24,topk,24,,P1_seed1_raw_ds1_sub-topk_k24_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,P1_seed1_raw_ds1_sub-topk_k24_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,logs/P1_seed1_raw_ds1_sub-topk_k24_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,logs/P1_seed1_raw_ds1_sub-topk_k24_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217/eval_greedy_test.json,logs/P1_seed1_raw_ds1_sub-topk_k24_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217/eval_lex_train.json,logs/P1_seed1_raw_ds1_sub-topk_k24_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217/eval_lex_all.json,0.19411764705882353,0.73,0.4632352941176471,1.0,0.1,0.22,10254427,100,680,132,None,0.0005666772902315247,0.02594207004422416,281.5113850007765,280.0,uni_gru,False,train,1064,all,1164
P1_seed1_raw_ds1_sub-fps2k_k24_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,P1,seed1,,data/ed20260217/P1_seed1_raw_ds1_fps2k_k24.pkl,-1,1,all,,,,,,,uni_gru,512,5,4,32,64,,,,,,1,0.8,0.2,2.0,10.0,10000,0,,ed:kcurve,fps2k_k24,fps2k,24,,P1_seed1_raw_ds1_sub-fps2k_k24_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,P1_seed1_raw_ds1_sub-fps2k_k24_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,logs/P1_seed1_raw_ds1_sub-fps2k_k24_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,logs/P1_seed1_raw_ds1_sub-fps2k_k24_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217/eval_greedy_test.json,logs/P1_seed1_raw_ds1_sub-fps2k_k24_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217/eval_lex_train.json,logs/P1_seed1_raw_ds1_sub-fps2k_k24_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217/eval_lex_all.json,0.1426470588235294,0.55,0.4323529411764706,1.0,0.052941176470588235,0.1,10254427,100,680,97,None,0.0004660173703981914,0.021333932862839276,281.242914928589,280.0,uni_gru,False,train,1064,all,1164
P1_seed1_raw_ds1_sub-topk_k32_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,P1,seed1,,data/ed20260217/P1_seed1_raw_ds1_topk_k32.pkl,-1,1,all,,,,,,,uni_gru,512,5,4,32,64,,,,,,1,0.8,0.2,2.0,10.0,10000,0,,ed:kcurve,topk_k32,topk,32,,P1_seed1_raw_ds1_sub-topk_k32_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,P1_seed1_raw_ds1_sub-topk_k32_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,logs/P1_seed1_raw_ds1_sub-topk_k32_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217,logs/P1_seed1_raw_ds1_sub-topk_k32_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217/eval_greedy_test.json,logs/P1_seed1_raw_ds1_sub-topk_k32_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217/eval_lex_train.json,logs/P1_seed1_raw_ds1_sub-topk_k32_uni_gru_u512_l5_s4_k32_proj64_spec1_noiseDefault_trainseed0_ed20260217/eval_lex_all.json,0.14852941176470588,0.62,0.4279411764705882,1.0,0.04852941176470588,0.11,10254939,100,680,101,None,0.0005490808378231682,0.025136517379989218,281.4644535025582,280.0,uni_gru,False,train,1064,all,1164
